domain,tld,ml_probability,source,is_featureless,domain_length,entropy,contains_brand,cert_is_lets_encrypt,cert_subject_has_org,is_dangerous_tld,is_legitimate_tld
qr-codes.io,io,0.0008726473,phishtank,True,11.0,3.277613436819116,0.0,0.0,0.0,False,True
imtookken.com,com,0.0009484934,certificates,True,13.0,3.0269868333592873,0.0,0.0,0.0,False,True
transfer-team.ru,ru,0.0011665158,phishtank,True,16.0,3.327819531114783,0.0,0.0,0.0,False,True
mebelkomomsk.ru,ru,0.0012019948,phishtank,True,15.0,3.189898095464287,0.0,0.0,0.0,False,True
tracyvette.com,com,0.0015952148,phishtank,True,14.0,3.182005814760214,0.0,0.0,0.0,False,True
mcareapps.org,org,0.0024945484,phishtank,True,13.0,3.238901256602631,0.0,0.0,0.0,False,True
juniperwoodworks.com,com,0.0025582293,jpcert,True,20.0,3.721928094887362,0.0,0.0,0.0,False,True
fastframenapa.com,com,0.0026496914,jpcert,True,17.0,3.381580488309164,0.0,0.0,0.0,False,True
gidra.net,net,0.002685988,jpcert,True,9.0,3.169925001442312,0.0,0.0,0.0,False,True
pixya.net,net,0.0026919355,jpcert,True,9.0,3.169925001442312,0.0,0.0,0.0,False,True
keishitanaka.com,com,0.0027389626,jpcert,True,16.0,3.452819531114783,0.0,0.0,0.0,False,True
utusiki.com,com,0.0028087546,jpcert,True,11.0,3.0957952550009344,0.0,0.0,0.0,False,True
me-sys-design.com,com,0.0032728065,jpcert,True,17.0,3.4548223999466066,0.0,0.0,0.0,False,True
laruche.jp,jp,0.003582942,jpcert,True,10.0,3.321928094887362,0.0,0.0,0.0,False,True
divinajoias.com,com,0.0038214927,certificates,True,15.0,3.3232314287976203,0.0,0.0,0.0,False,True
g.bmb.jp,jp,0.0041262466,certificates,True,8.0,2.5,0.0,0.0,0.0,False,True
haresports.com,com,0.004250797,jpcert,True,14.0,3.378783493486176,0.0,0.0,0.0,False,True
bluffecommerce.com,com,0.004643992,phishtank,True,18.0,3.155221528859512,0.0,1.0,0.0,False,True
kawasaki-fujimi.com,com,0.00466119,jpcert,True,19.0,3.5368867237421666,0.0,0.0,0.0,False,True
ringingphone.com,com,0.005354245,jpcert,True,16.0,3.327819531114783,0.0,1.0,0.0,False,True
activationpanel.net,net,0.005357974,phishtank,True,19.0,3.2866294867861954,0.0,0.0,0.0,False,True
amendresponseauonline.de,de,0.0053960946,phishtank,True,24.0,3.4345608142862893,0.0,0.0,0.0,False,True
retail-takasawa.co.jp,jp,0.0055151843,jpcert,True,21.0,3.6490012097103404,0.0,0.0,1.0,False,True
kuronekoyamaudto.co,co,0.0055438355,jpcert,True,19.0,3.5110854081804264,0.0,0.0,0.0,False,True
canadiantranslator.ca,ca,0.005616493,phishtank,True,21.0,3.141619208183979,0.0,0.0,0.0,False,True
totalmedicaltourism.com,com,0.0056859176,phishtank,True,23.0,3.555533151426996,0.0,0.0,0.0,False,True
biglobeservices.com,com,0.005844367,jpcert,True,19.0,3.4713544870139286,0.0,0.0,0.0,False,True
thechickweed.com,com,0.0059170625,certificates,True,16.0,3.2806390622295662,0.0,0.0,0.0,False,True
authactivityreport.com,com,0.0059179068,phishtank,True,22.0,3.641249800455479,0.0,0.0,0.0,False,True
alejandroarcoscatalan.org,org,0.005938352,phishtank,True,25.0,3.403074189428569,0.0,0.0,0.0,False,True
nbfaguozhan.com,com,0.0059430664,jpcert,True,15.0,3.5068905956085183,0.0,0.0,0.0,False,True
876718.com,com,0.006029326,jpcert,True,10.0,2.9219280948873623,0.0,0.0,0.0,False,True
salmonriverfarm.com,com,0.0060477084,jpcert,True,19.0,3.536886723742166,0.0,0.0,0.0,False,True
chuanqiwujin.com,com,0.0060911356,certificates,True,16.0,3.5,0.0,0.0,0.0,False,True
taxpayeridme.com,com,0.006144131,phishtank,True,16.0,3.625,0.0,0.0,0.0,False,True
idmeirsverify.com,com,0.0061951415,phishtank,True,17.0,3.454822399946607,0.0,0.0,0.0,False,True
lkdin.io,io,0.006231897,phishtank,True,8.0,2.75,0.0,0.0,0.0,False,True
kuronekoyamauhto.co,co,0.006276148,jpcert,True,19.0,3.5110854081804264,0.0,0.0,0.0,False,True
irsportalonline.com,com,0.0063236607,phishtank,True,19.0,3.5766176449086653,0.0,0.0,0.0,False,True
kemvalstore.com,com,0.0063759326,jpcert,True,15.0,3.5068905956085183,0.0,0.0,0.0,False,True
magmafactura.com,com,0.0064000054,phishtank,True,16.0,3.077819531114783,0.0,0.0,0.0,False,True
toughguydigest.com,com,0.0064365715,jpcert,True,18.0,3.5724312513221195,0.0,0.0,0.0,False,True
glistergold.com,com,0.006438795,jpcert,True,15.0,3.5068905956085183,0.0,0.0,0.0,False,True
mimpikami.com,com,0.0064921156,jpcert,True,13.0,2.7192945256669794,0.0,0.0,0.0,False,True
theindayogroup.com,com,0.0065680346,jpcert,True,18.0,3.905764584655453,0.0,0.0,0.0,False,True
calvinchina.com,com,0.0065856026,jpcert,True,15.0,3.189898095464287,0.0,0.0,0.0,False,True
eyegeorgetown.com,com,0.0066551003,jpcert,True,17.0,3.2195282822995477,0.0,0.0,0.0,False,True
matjarapk.com,com,0.006662654,phishtank,True,13.0,3.180832987205441,0.0,0.0,0.0,False,True
glendurrell.com,com,0.006723528,jpcert,True,15.0,3.3232314287976203,0.0,0.0,0.0,False,True
isintosuccess.com,com,0.006915293,phishtank,True,17.0,3.1018812234760182,0.0,0.0,0.0,False,True
asklaptopfreak.com,com,0.006995536,jpcert,True,18.0,3.5724312513221195,0.0,0.0,0.0,False,True
galatasaraydanhaberler.com,com,0.0070530446,phishtank,True,26.0,3.6078869505808333,0.0,0.0,0.0,False,True
houstonapartmentpk.com,com,0.007261025,phishtank,True,22.0,3.663532754804254,0.0,0.0,0.0,False,True
reiona.co,co,0.0073656654,jpcert,True,9.0,2.94770277922009,0.0,0.0,0.0,False,True
simondoesdubai.com,com,0.007546298,certificates,True,18.0,3.4613201402110083,0.0,0.0,0.0,False,True
wuyuansheji.com,com,0.0076378537,jpcert,True,15.0,3.773557262275185,0.0,0.0,0.0,False,True
mikehanney.com,com,0.0077482415,certificates,True,14.0,3.378783493486176,0.0,0.0,0.0,False,True
musiquelevis.com,com,0.007789545,certificates,True,16.0,3.375,0.0,0.0,0.0,False,True
guestreviewes.com,com,0.007925836,phishtank,True,17.0,3.4992275471326932,0.0,0.0,0.0,False,True
gogochebaomu.com,com,0.007932206,jpcert,True,16.0,3.125,0.0,0.0,0.0,False,True
activisionaward.com,com,0.007998052,phishtank,True,19.0,3.5368867237421666,0.0,0.0,0.0,False,True
fuchang6555.com,com,0.008037794,certificates,True,15.0,3.456564762130954,0.0,0.0,0.0,False,True
cabinbaggagesize.com,com,0.008076429,jpcert,True,20.0,3.4464393446710155,0.0,0.0,0.0,False,True
origenvlc.es,es,0.008123752,jpcert,True,12.0,3.418295834054489,0.0,0.0,0.0,False,True
55fanyong.com,com,0.008136122,certificates,True,13.0,3.238901256602631,0.0,0.0,0.0,False,True
joechef.com.au,au,0.008210408,phishtank,True,14.0,3.2359263506290334,0.0,0.0,0.0,False,True
healthynbalanced.com,com,0.008221062,jpcert,True,20.0,3.5841837197791886,0.0,0.0,0.0,False,True
haberkral.com,com,0.008332633,jpcert,True,13.0,3.3927474104487847,0.0,0.0,0.0,False,True
cartaoagora.com,com,0.008441946,jpcert,True,15.0,2.7898980954642867,0.0,0.0,0.0,False,True
tiongang.com,com,0.008503013,jpcert,True,12.0,3.0849625007211556,0.0,1.0,0.0,False,True
tianxiqianhe.com,com,0.008609436,jpcert,True,16.0,3.452819531114783,0.0,0.0,0.0,False,True
top5forextradingrobots.com,com,0.00870875,phishtank,True,26.0,3.888154507419408,0.0,0.0,0.0,False,True
sunpasstollsbill.com,com,0.008778179,phishtank,True,20.0,3.4219280948873623,0.0,0.0,0.0,False,True
yizhongju.com,com,0.008852102,certificates,True,13.0,3.5465935642949384,0.0,0.0,0.0,False,True
social-connections.com,com,0.00890052,jpcert,True,22.0,3.334209459448048,0.0,0.0,0.0,False,True
vipfbtools.com,com,0.008907868,phishtank,True,14.0,3.4677201004745006,0.0,0.0,0.0,False,True
suivi-livraison-relay.com,com,0.008966748,phishtank,True,25.0,3.7638561897747236,0.0,0.0,0.0,False,True
myausefttx.com,com,0.009206212,jpcert,True,14.0,3.521640636343319,0.0,0.0,0.0,False,True
alwaysat.com,com,0.009214924,certificates,True,12.0,3.188721875540867,0.0,0.0,0.0,False,True
secured-msg-verified.com,com,0.009355244,phishtank,True,24.0,3.6682958340544896,0.0,0.0,0.0,False,True
cdntechone.com,com,0.009534483,phishtank,True,14.0,3.039148671903071,0.0,0.0,0.0,False,True
kimberoe.com,com,0.0096942885,jpcert,True,12.0,3.084962500721156,0.0,0.0,0.0,False,True
mondial-probleme.com,com,0.009719471,phishtank,True,20.0,3.646439344671015,0.0,0.0,0.0,False,True
server-falcon.com,com,0.0097921025,phishtank,True,17.0,3.6168746059562227,0.0,0.0,0.0,False,True
iibxg.com,com,0.009833663,certificates,True,9.0,2.94770277922009,0.0,0.0,0.0,False,True
yayasansclerodermaindonesia.org,org,0.009886257,jpcert,True,31.0,3.6192260527980307,0.0,0.0,0.0,False,True
hkenjoy.com,com,0.009946547,jpcert,True,11.0,3.277613436819116,0.0,0.0,0.0,False,True
generalbathroom.com.au,au,0.00999966,jpcert,True,22.0,3.663532754804254,0.0,0.0,0.0,False,True
correos-slv.com,com,0.010026266,phishtank,True,15.0,3.1898980954642866,0.0,0.0,0.0,False,True
zetalube.co.kr,kr,0.010158461,phishtank,True,14.0,3.521640636343319,0.0,0.0,0.0,False,True
wauiolm.com,com,0.010428297,jpcert,True,11.0,3.095795255000934,0.0,0.0,0.0,False,True
szdaoshui.com,com,0.010474447,certificates,True,13.0,3.3927474104487847,0.0,0.0,0.0,False,True
dileoid.com,com,0.010501446,certificates,True,11.0,2.9139770731827523,0.0,0.0,0.0,False,True
gallego.fr,fr,0.010658498,phishtank,True,10.0,2.9219280948873623,0.0,1.0,0.0,False,True
bondinnov.com,com,0.0106767,phishtank,True,13.0,2.9689185639620974,0.0,1.0,0.0,False,True
china-handbag.com,com,0.010871842,jpcert,True,17.0,3.4548223999466066,0.0,0.0,0.0,False,True
tbmalaga.com,com,0.011089529,certificates,True,12.0,3.0220552088742,0.0,0.0,0.0,False,True
sparka-check.net,net,0.011349247,phishtank,True,16.0,3.5,0.0,0.0,0.0,False,True
afslankbuddy.com,com,0.0114999395,certificates,True,16.0,3.75,0.0,0.0,0.0,False,True
cleanuri.com,com,0.011582297,phishtank,True,12.0,3.418295834054489,0.0,0.0,0.0,False,True
estv-eportal.com,com,0.011640502,phishtank,True,16.0,3.625,0.0,0.0,0.0,False,True
k-strategian.com,com,0.011856332,certificates,True,16.0,3.75,0.0,0.0,0.0,False,True
kaiguifs.com,com,0.012018676,certificates,True,12.0,3.418295834054489,0.0,0.0,0.0,False,True
drehorgelorchester-sahm.de,de,0.012117555,phishtank,True,26.0,3.532573257502619,0.0,0.0,0.0,False,True
ytsantong.com,com,0.012190945,jpcert,True,13.0,3.238901256602631,0.0,0.0,0.0,False,True
ramseslopez.com,com,0.012217037,jpcert,True,15.0,3.373557262275185,0.0,0.0,0.0,False,True
sangally-decor.com,com,0.012624343,certificates,True,18.0,3.7254805569978675,0.0,0.0,0.0,False,True
gadgetrate.com,com,0.012729909,jpcert,True,14.0,3.2359263506290334,0.0,1.0,0.0,False,True
tanteaisha.nl,nl,0.013124539,phishtank,True,13.0,3.0269868333592873,0.0,1.0,0.0,False,True
wzayeftuday.com,com,0.013343159,jpcert,True,15.0,3.640223928941851,0.0,1.0,0.0,False,True
shitkingz.com,com,0.013507543,jpcert,True,13.0,3.5465935642949384,0.0,1.0,0.0,False,True
ghtree.com,com,0.013550537,certificates,True,10.0,3.121928094887362,0.0,0.0,0.0,False,True
uiofgncbzxc.com,com,0.013566105,jpcert,True,15.0,3.4565647621309536,0.0,0.0,0.0,False,True
abichan.net,net,0.013649547,jpcert,True,11.0,3.0957952550009344,0.0,1.0,0.0,False,True
alessandrodiana.it,it,0.0139716705,phishtank,True,18.0,3.2810361125534233,0.0,1.0,0.0,False,True
lrs-validationrequired.com,com,0.014240393,phishtank,True,26.0,3.9500637564362093,0.0,0.0,0.0,False,True
emerecreatio.com,com,0.01440405,certificates,True,16.0,3.0,0.0,0.0,0.0,False,True
awluo.com,com,0.014571729,certificates,True,9.0,2.94770277922009,0.0,1.0,0.0,False,True
balcaoajudavirtual-cgd.com,com,0.015045258,phishtank,True,26.0,3.76334248827185,0.0,0.0,0.0,False,True
resooa.com,com,0.01520864,jpcert,True,10.0,2.8464393446710154,0.0,0.0,0.0,False,True
smartinl.com,com,0.01564979,jpcert,True,12.0,3.418295834054489,0.0,0.0,0.0,False,True
resocv.co,co,0.015751919,jpcert,True,9.0,2.725480556997868,0.0,0.0,0.0,False,True
jztci.com,com,0.015756939,jpcert,True,9.0,2.94770277922009,0.0,0.0,0.0,False,True
joytekmotion.com,com,0.015989583,jpcert,True,16.0,3.25,0.0,1.0,0.0,False,True
rssouo.co,co,0.01606219,jpcert,True,9.0,2.4193819456463714,0.0,0.0,0.0,False,True
pvciosna.es,es,0.016107174,phishtank,True,11.0,3.277613436819116,0.0,1.0,0.0,False,True
okinawa-design.jp,jp,0.016112948,jpcert,True,17.0,3.734521664779752,0.0,1.0,0.0,False,True
mentasystem.net,net,0.016162788,phishtank,True,15.0,2.8729055953200557,0.0,1.0,0.0,False,True
climatechangetalks.com,com,0.016197812,jpcert,True,22.0,3.6635327548042538,0.0,0.0,0.0,False,True
bullpaw.com,com,0.016422732,jpcert,True,11.0,3.277613436819116,0.0,1.0,0.0,False,True
pramuangnue.com,com,0.016467217,jpcert,True,15.0,3.3735572622751846,0.0,1.0,0.0,False,True
mysbisecjpeta.com,com,0.016538357,phishtank,True,17.0,3.6168746059562227,0.0,1.0,0.0,False,True
cslse.com,com,0.016716307,certificates,True,9.0,2.725480556997868,0.0,0.0,0.0,False,True
solutionscribe.fr,fr,0.016824702,jpcert,True,17.0,3.6168746059562227,0.0,1.0,0.0,False,True
lanzonecg.com,com,0.016975878,jpcert,True,13.0,3.238901256602631,0.0,1.0,0.0,False,True
wefindanyjob.com,com,0.017161211,jpcert,True,16.0,3.75,0.0,1.0,0.0,False,True
mayatrades.com,com,0.017241865,jpcert,True,14.0,3.3248629576173574,0.0,1.0,0.0,False,True
nkgw.net,net,0.017310945,jpcert,True,8.0,2.75,0.0,1.0,0.0,False,True
socialport.io,io,0.017394653,jpcert,True,13.0,3.180832987205441,0.0,1.0,0.0,False,True
goldengoosebeverages.com,com,0.01741903,phishtank,True,24.0,3.4864405016961446,0.0,0.0,0.0,False,True
mccampbellsgiftemporiumblog.com,com,0.017845102,phishtank,True,31.0,3.796960730356964,0.0,1.0,0.0,False,True
us1130.co.jp,jp,0.017966537,jpcert,True,12.0,3.2516291673878226,0.0,0.0,0.0,False,True
yhtid.com,com,0.01815752,jpcert,True,9.0,3.169925001442312,0.0,1.0,0.0,False,True
ccpictures.com,com,0.018172186,jpcert,True,14.0,3.2359263506290334,0.0,0.0,0.0,False,True
wotonline.de,de,0.018275298,jpcert,True,12.0,3.084962500721156,0.0,1.0,0.0,False,True
uedar.com,com,0.018491376,jpcert,True,9.0,3.169925001442312,0.0,1.0,0.0,False,True
colomboporto.com,com,0.018558906,phishtank,True,16.0,2.7806390622295662,0.0,1.0,0.0,False,True
ncarecameroon.org,org,0.018579872,phishtank,True,17.0,3.0574760762899316,0.0,1.0,0.0,False,True
taxinewsline.ru,ru,0.018732436,phishtank,True,15.0,3.506890595608518,0.0,1.0,0.0,False,True
esypark-dk.com,com,0.018872242,phishtank,True,14.0,3.6644977792004623,0.0,0.0,0.0,False,True
1doi.com,com,0.018951854,phishtank,True,8.0,2.75,0.0,1.0,0.0,False,True
tophealthinsurance.de,de,0.018957872,phishtank,True,21.0,3.7849418274376423,0.0,1.0,0.0,False,True
pedestrian.jp,jp,0.019012794,phishtank,True,13.0,3.3927474104487847,0.0,1.0,0.0,False,True
skinomonkey.org,org,0.019057116,phishtank,True,15.0,3.32323142879762,0.0,1.0,0.0,False,True
egovpmc.com,com,0.019170657,jpcert,True,11.0,2.913977073182752,0.0,1.0,0.0,False,True
sailed.co,co,0.019310487,jpcert,True,9.0,3.169925001442312,0.0,0.0,0.0,False,True
mitadi.com,com,0.019379528,certificates,True,10.0,2.9219280948873623,0.0,1.0,0.0,False,True
myrenewelt.com,com,0.0194021,phishtank,True,14.0,3.3248629576173574,0.0,1.0,0.0,False,True
royalcommunitybanks.com,com,0.019450655,phishtank,True,23.0,3.7622673906514947,0.0,1.0,0.0,False,True
coconiwa.jp,jp,0.019456552,jpcert,True,11.0,3.0957952550009344,0.0,1.0,0.0,False,True
choisirunrelay.com,com,0.019534124,phishtank,True,18.0,3.7254805569978675,0.0,1.0,0.0,False,True
app.box.com,com,0.019617993,phishtank,True,11.0,2.9139770731827523,0.0,0.0,1.0,False,True
meupediatra.com.br,br,0.019654213,phishtank,True,18.0,3.6143694458867563,0.0,1.0,0.0,False,True
ddxlk.net,net,0.019679287,jpcert,True,9.0,2.94770277922009,0.0,0.0,0.0,False,True
nozhah.com,com,0.019856552,jpcert,True,10.0,2.9219280948873623,0.0,1.0,0.0,False,True
phanepal.org,org,0.02003479,certificates,True,12.0,3.2516291673878226,0.0,1.0,0.0,False,True
mnssourcing.com,com,0.020068917,jpcert,True,15.0,3.2402239289418517,0.0,1.0,0.0,False,True
anzoc.com,com,0.02023284,jpcert,True,9.0,2.725480556997868,0.0,1.0,0.0,False,True
motokari.jp,jp,0.020240124,jpcert,True,11.0,3.2776134368191165,0.0,1.0,0.0,False,True
aifvl.co,co,0.020383988,jpcert,True,8.0,3.0,0.0,0.0,0.0,False,True
samrockchem.com,com,0.020404244,phishtank,True,15.0,3.1395722619867223,0.0,1.0,0.0,False,True
stolldesignz.com,com,0.020461647,phishtank,True,16.0,3.625,0.0,1.0,0.0,False,True
maruesushikan.jp,jp,0.020574333,jpcert,True,16.0,3.625,0.0,1.0,0.0,False,True
medly4u.com,com,0.020612473,jpcert,True,11.0,3.2776134368191165,0.0,0.0,0.0,False,True
overagamecanstrengthen.com,com,0.020801513,phishtank,True,26.0,3.565448371820825,0.0,1.0,0.0,False,True
modernreg.org,org,0.02081518,phishtank,True,13.0,2.8731406795131336,0.0,1.0,0.0,False,True
phuongso.com,com,0.02091929,phishtank,True,12.0,3.188721875540867,0.0,1.0,0.0,False,True
ruiquan5.com,com,0.020971749,jpcert,True,12.0,3.418295834054489,0.0,0.0,0.0,False,True
yakunimi-kuchiwa.jp,jp,0.021007052,jpcert,True,19.0,3.681880802803401,0.0,1.0,0.0,False,True
elcancernodiscrimina.com,com,0.02100817,phishtank,True,24.0,3.4387218755408675,0.0,1.0,0.0,False,True
empiregrp.net,net,0.021019736,phishtank,True,13.0,3.0269868333592873,0.0,1.0,0.0,False,True
cuadrosblangar.es,es,0.02110248,phishtank,True,17.0,3.572469458770136,0.0,1.0,0.0,False,True
sensoriumpsychologists.com,com,0.021115812,phishtank,True,26.0,3.715453546047368,0.0,1.0,0.0,False,True
getupdate.net,net,0.021202328,jpcert,True,13.0,2.9689185639620974,0.0,1.0,0.0,False,True
grandentrydoorsadmin.com,com,0.021209642,phishtank,True,24.0,3.625814583693912,0.0,0.0,0.0,False,True
ksatnam.com,com,0.021376992,phishtank,True,11.0,3.095795255000934,0.0,1.0,0.0,False,True
komano.co.jp,jp,0.021509742,jpcert,True,12.0,3.0220552088742005,0.0,0.0,0.0,False,True
4boosters.com,com,0.021642866,jpcert,True,13.0,3.180832987205441,0.0,1.0,0.0,False,True
meetinggroom.org,org,0.021660404,phishtank,True,16.0,3.0306390622295662,0.0,1.0,0.0,False,True
sewarnews.com,com,0.021731596,jpcert,True,13.0,3.238901256602631,0.0,1.0,0.0,False,True
se-ce-holding.de,de,0.022037974,jpcert,True,16.0,3.452819531114783,0.0,0.0,0.0,False,True
masterclicsolutions.com,com,0.02205739,phishtank,True,23.0,3.555533151426996,0.0,1.0,0.0,False,True
enshrineplanners.com,com,0.02208558,phishtank,True,20.0,3.484183719779189,0.0,1.0,0.0,False,True
losjes-events.nl,nl,0.022109406,jpcert,True,16.0,3.1556390622295662,0.0,1.0,0.0,False,True
reschiastudios.com,com,0.022196127,phishtank,True,18.0,3.572431251322119,0.0,1.0,0.0,False,True
krokomama.com,com,0.022214476,jpcert,True,13.0,2.6612262562697895,0.0,1.0,0.0,False,True
starfallrp.com,com,0.022254461,phishtank,True,14.0,3.3787834934861767,0.0,1.0,0.0,False,True
mizunowa.jp,jp,0.022319485,jpcert,True,11.0,3.459431618637298,0.0,1.0,0.0,False,True
steemcommunty.com,com,0.022463549,phishtank,True,17.0,3.146286370662105,0.0,1.0,0.0,False,True
westchinaphoto.com,com,0.02253344,certificates,True,18.0,3.5724312513221195,0.0,1.0,0.0,False,True
hodlbackup.net,net,0.022786453,phishtank,True,14.0,3.8073549220576055,0.0,1.0,0.0,False,True
shinningweb.com,com,0.02287425,phishtank,True,15.0,3.4565647621309536,0.0,1.0,0.0,False,True
go2social.ca,ca,0.022882158,phishtank,True,12.0,3.084962500721156,0.0,1.0,0.0,False,True
canalcxtsuporte.com,com,0.023131238,phishtank,True,19.0,3.681880802803402,0.0,1.0,0.0,False,True
jacksonallenfirm.com,com,0.023260372,jpcert,True,20.0,3.721928094887362,0.0,1.0,0.0,False,True
almandb.net,net,0.023281828,jpcert,True,11.0,3.0957952550009344,0.0,1.0,0.0,False,True
nextgen-football.it,it,0.02337394,phishtank,True,19.0,3.5766176449086653,0.0,1.0,0.0,False,True
mondialdepot.com,com,0.02339624,phishtank,True,16.0,3.452819531114783,0.0,1.0,0.0,False,True
pvermeulenbouwservice.nl,nl,0.023419006,phishtank,True,24.0,3.6845608142862893,0.0,1.0,0.0,False,True
bluewiin.com,com,0.0236572,phishtank,True,12.0,3.418295834054489,0.0,1.0,0.0,False,True
sanblasgolf.com,com,0.023780355,jpcert,True,15.0,3.373557262275185,0.0,1.0,0.0,False,True
haoclass.com,com,0.023914583,certificates,True,12.0,2.918295834054489,0.0,1.0,0.0,False,True
choisislelocker.net,net,0.023951935,phishtank,True,19.0,3.4713544870139286,0.0,1.0,0.0,False,True
socinno.com,com,0.02413341,jpcert,True,11.0,2.663532754804255,0.0,1.0,0.0,False,True
sacrylab.com,com,0.024166571,jpcert,True,12.0,3.2516291673878226,0.0,1.0,0.0,False,True
thesudfactory.com,com,0.024216019,jpcert,True,17.0,3.734521664779752,0.0,0.0,0.0,False,True
hpceducation.org,org,0.024453057,phishtank,True,16.0,3.75,0.0,1.0,0.0,False,True
carbonus.co.uk,uk,0.024472693,jpcert,True,14.0,3.2359263506290326,0.0,0.0,0.0,False,True
serifoto.it,it,0.024759369,phishtank,True,11.0,2.913977073182752,0.0,1.0,0.0,False,True
jhdtoken.com,com,0.024764644,phishtank,True,12.0,3.418295834054489,0.0,0.0,0.0,False,True
baccaratguide.jp,jp,0.024805004,jpcert,True,16.0,3.577819531114783,0.0,1.0,0.0,False,True
saraytur.com,com,0.024885012,phishtank,True,12.0,3.2516291673878226,0.0,1.0,0.0,False,True
padangbaycity.com,com,0.024891876,jpcert,True,17.0,3.572469458770136,0.0,1.0,0.0,False,True
reetentertainment.com,com,0.024892693,jpcert,True,21.0,3.041625614369223,0.0,1.0,0.0,False,True
seedsack.com,com,0.024904553,jpcert,True,12.0,3.0849625007211556,0.0,1.0,0.0,False,True
sreqmcomnumnlty.com,com,0.02494102,phishtank,True,19.0,3.511085408180427,0.0,0.0,0.0,False,True
fenzgard.com,com,0.025004638,phishtank,True,12.0,3.584962500721156,0.0,0.0,0.0,False,True
arkaskinclinic.com,com,0.025042286,phishtank,True,18.0,3.30827083453526,0.0,1.0,0.0,False,True
silvercrestbank.com,com,0.025173547,phishtank,True,19.0,3.8268748818646365,0.0,1.0,0.0,False,True
onrappel.com,com,0.025294254,certificates,True,12.0,3.2516291673878226,0.0,1.0,0.0,False,True
run.mocky.io,io,0.025321743,phishtank,True,12.0,3.2516291673878226,0.0,1.0,0.0,False,True
aonsell.com,com,0.025429703,phishtank,True,11.0,3.0957952550009344,0.0,1.0,0.0,False,True
frasemusical54.com,com,0.025447754,phishtank,True,18.0,3.7254805569978675,0.0,1.0,0.0,False,True
tekskoolz.com,com,0.025476353,jpcert,True,13.0,3.180832987205441,0.0,1.0,0.0,False,True
mysterdeals.com,com,0.025632724,jpcert,True,15.0,3.506890595608518,0.0,1.0,0.0,False,True
nmwlife.com,com,0.025642915,phishtank,True,11.0,3.2776134368191165,0.0,1.0,0.0,False,True
asset-design.jp,jp,0.02583108,jpcert,True,15.0,3.4565647621309536,0.0,1.0,0.0,False,True
drjohnlmohney.com,com,0.02588625,phishtank,True,17.0,3.4548223999466066,0.0,0.0,0.0,False,True
ostracontech.com,com,0.025938233,phishtank,True,16.0,3.2806390622295662,0.0,1.0,0.0,False,True
hostnicaragua.com,com,0.025999315,jpcert,True,17.0,3.572469458770136,0.0,1.0,0.0,False,True
printingon5th.com,com,0.026064163,phishtank,True,17.0,3.4548223999466066,0.0,1.0,0.0,False,True
barbararichardson.com,com,0.026113251,jpcert,True,21.0,3.3446983751597124,0.0,1.0,0.0,False,True
maestromovement.com,com,0.026221499,jpcert,True,19.0,3.221097250057956,0.0,0.0,0.0,False,True
rewindblog.com,com,0.02622288,jpcert,True,14.0,3.6644977792004623,0.0,1.0,0.0,False,True
tostudydrycleaning.ru,ru,0.026351897,phishtank,True,21.0,3.820888851350188,0.0,1.0,0.0,False,True
tanimukai.or.jp,jp,0.026378913,jpcert,True,15.0,3.5068905956085183,0.0,1.0,0.0,False,True
mugathuvaram.com,com,0.026501052,jpcert,True,16.0,3.2806390622295662,0.0,1.0,0.0,False,True
aashahospital.org,org,0.026510302,jpcert,True,17.0,3.2639334294856344,0.0,1.0,0.0,False,True
imsfingerprinting.com,com,0.026543986,certificates,True,21.0,3.4992275417233563,0.0,1.0,0.0,False,True
duckar.com,com,0.026556157,jpcert,True,10.0,3.121928094887362,0.0,1.0,0.0,False,True
deepalkhonkaen.com,com,0.026636777,phishtank,True,18.0,3.461320140211008,0.0,1.0,0.0,False,True
mollydefrank.com,com,0.026656138,jpcert,True,16.0,3.625,0.0,1.0,0.0,False,True
vngviatges.com,com,0.026774947,jpcert,True,14.0,3.521640636343319,0.0,1.0,0.0,False,True
home-i-land.jp,jp,0.026980845,jpcert,True,14.0,3.6644977792004623,0.0,1.0,0.0,False,True
realtywizardz.com,com,0.027003324,phishtank,True,17.0,3.734521664779752,0.0,1.0,0.0,False,True
shristingo.com,com,0.027161097,phishtank,True,14.0,3.378783493486176,0.0,1.0,0.0,False,True
hacertech.com,com,0.027213681,certificates,True,13.0,3.0269868333592873,0.0,1.0,0.0,False,True
magnoliapropertyholdings.com,com,0.027261313,phishtank,True,28.0,3.950212064914747,0.0,0.0,0.0,False,True
tekniquegroup.com,com,0.027317232,phishtank,True,17.0,3.734521664779752,0.0,1.0,0.0,False,True
nectarbodycare.com,com,0.027355736,jpcert,True,18.0,3.4613201402110083,0.0,1.0,0.0,False,True
helpsecureme.com.es,es,0.027437506,phishtank,True,19.0,3.215841172683753,0.0,1.0,0.0,False,True
famsad.com,com,0.027492642,jpcert,True,10.0,2.9219280948873623,0.0,1.0,0.0,False,True
guangxingcun.com,com,0.027613284,certificates,True,16.0,3.1556390622295662,0.0,1.0,0.0,False,True
nrsecsecuritysystems.com,com,0.027667789,jpcert,True,24.0,3.3716535224393334,0.0,1.0,0.0,False,True
gs-breitenhagen.de,de,0.027716205,jpcert,True,18.0,3.5032583347756456,0.0,1.0,0.0,False,True
