idx,domain,tld,ml_probability,stage1_pred,y_true,p_error,uncertainty,defer_score,is_dangerous_tld,is_idn,brand_hit,pool_priority,pool_optional,selected,selected_priority,selected_optional,safe_benign
62952,rotting-christ.com,com,0.11511064,0,0,0.9434590585759692,0.23022127,0.9434590585759692,0,0,0,0,0,1,0,0,0
62988,psychometric-success.com,com,0.09717582,0,0,0.888930392640264,0.19435167,0.888930392640264,0,0,0,0,0,1,0,0,0
62993,dickrobinson.com,com,0.14500634,0,0,0.931383717542324,0.29001272,0.931383717542324,0,0,0,0,0,1,0,0,0
63051,afghan-web.com,com,0.08505953,0,0,0.8761651560132618,0.17011905,0.8761651560132618,0,0,0,0,0,1,0,0,0
63090,flyvpn.com,com,0.2572546,0,0,0.9892113651790602,0.5145092,0.9892113651790602,0,0,0,0,0,1,0,0,0
63093,umeixlanhua.com,com,0.15349194,0,1,0.9452474228871708,0.3069839,0.9452474228871708,0,0,0,0,0,1,0,0,0
63141,scratchmommy.com,com,0.18593505,0,0,0.9801796009352408,0.3718701,0.9801796009352408,0,0,0,0,0,1,0,0,0
63179,startuplog.com,com,0.13630019,0,0,0.9170487515132784,0.2726004,0.9170487515132784,0,0,0,0,0,1,0,0,0
63263,coshoctontribune.com,com,0.20090249,0,0,0.9488211198817268,0.40180498,0.9488211198817268,0,0,0,0,0,1,0,0,0
63499,starregistry.com,com,0.078666806,0,0,0.8561501902619018,0.15733361,0.8561501902619018,0,0,0,0,0,1,0,0,0
63553,heightswellnessretreat.com,com,0.14263083,0,0,0.9049301651362543,0.28526163,0.9049301651362543,0,0,0,0,0,1,0,0,0
63590,paypayac.com,com,0.27731317,0,1,0.965657407776538,0.55462635,0.965657407776538,0,0,0,0,0,1,0,0,0
63664,hy0cw.com,com,0.11292928,0,0,0.9324947180075344,0.22585857,0.9324947180075344,0,0,0,0,0,1,0,0,0
63703,cllyljg.com,com,0.25326803,0,0,0.9883295565386708,0.50653607,0.9883295565386708,0,0,0,0,0,1,0,0,0
63823,davidsgroup.com,com,0.13051367,0,0,0.9086786433019036,0.26102734,0.9086786433019036,0,0,0,0,0,1,0,0,0
63849,foundryvtt.com,com,0.22962874,0,0,0.985350137993076,0.45925748,0.985350137993076,0,0,0,0,0,1,0,0,0
64033,casinoguru-it.com,com,0.09507753,0,0,0.925657556881958,0.19015503,0.925657556881958,0,0,0,0,0,1,0,0,0
64048,fuelfix.com,com,0.15098172,0,0,0.9148713574742046,0.30196345,0.9148713574742046,0,0,0,0,0,1,0,0,0
64061,ens-newswire.com,com,0.07748384,0,0,0.8631010714726998,0.15496767,0.8631010714726998,0,0,0,0,0,1,0,0,0
64110,sempremilan.com,com,0.15522124,0,0,0.9140100335008642,0.31044245,0.9140100335008642,0,0,0,0,0,1,0,0,0
64237,whoosmind.com,com,0.13683954,0,0,0.891973779794814,0.27367908,0.891973779794814,0,0,0,0,0,1,0,0,0
64265,open-cosmos.com,com,0.1192757,0,0,0.9516147445681248,0.23855138,0.9516147445681248,0,0,0,0,0,1,0,0,0
64293,the50athletes.com,com,0.22992668,0,0,0.9583062357607048,0.45985335,0.9583062357607048,0,0,0,0,0,1,0,0,0
64378,thebrickblogger.com,com,0.26476458,0,0,0.9658010818154126,0.52952915,0.9658010818154126,0,0,0,0,0,1,0,0,0
64543,topmudsites.com,com,0.14200145,0,0,0.9007915890769476,0.2840029,0.9007915890769476,0,0,0,0,0,1,0,0,0
64545,unicorn-nest.com,com,0.10930294,0,0,0.9395184357640336,0.21860588,0.9395184357640336,0,0,0,0,0,1,0,0,0
64548,nascentcell.com,com,0.20747097,0,1,0.9532895904567222,0.4149419,0.9532895904567222,0,0,0,0,0,1,0,0,0
64615,pandora-npo.com,com,0.10230462,0,0,0.9296123796903184,0.20460927,0.9296123796903184,0,0,0,0,0,1,0,0,0
64684,9istudy.com,com,0.15928382,0,0,0.9715599828218164,0.31856763,0.9715599828218164,0,0,0,0,0,1,0,0,0
64733,adpnypchecks.com,com,0.099175386,0,1,0.9239529183213998,0.19835079,0.9239529183213998,0,0,0,0,0,1,0,0,0
64787,compta-facile.com,com,0.08899511,0,0,0.8971134553757989,0.1779902,0.8971134553757989,0,0,0,0,0,1,0,0,0
64841,led-professional.com,com,0.13172583,0,0,0.9635546745749548,0.2634517,0.9635546745749548,0,0,0,0,0,1,0,0,0
64870,pharmacia-biotech.com,com,0.109482236,0,0,0.933016629274804,0.21896446,0.933016629274804,0,0,0,0,0,1,0,0,0
64929,ushydroxychloroquine.com,com,0.11055703,0,0,0.8663027036397307,0.22111404,0.8663027036397307,0,0,0,0,0,1,0,0,0
64989,kj5gov.com,com,0.07863271,0,0,0.8997735814680643,0.15726542,0.8997735814680643,0,0,0,0,0,1,0,0,0
65116,espace-relay.com,com,0.19517788,0,1,0.9864749707945288,0.39035577,0.9864749707945288,0,0,0,0,0,1,0,0,0
65136,euroavia24.com,com,0.14413132,0,0,0.9740665733890088,0.2882626,0.9740665733890088,0,0,0,0,0,1,0,0,0
65185,infos-reiais.com,com,0.24154665,0,1,0.9900587534085156,0.48309326,0.9900587534085156,0,0,0,0,0,1,0,0,0
65223,databasestar.com,com,0.07486462,0,0,0.8603782337602456,0.14972925,0.8603782337602456,0,0,0,0,0,1,0,0,0
65292,drgnetwork.com,com,0.08740824,0,0,0.8843281083311557,0.17481649,0.8843281083311557,0,0,0,0,0,1,0,0,0
65299,bodensee-vorarlberg.com,com,0.13990383,0,0,0.9647014457203406,0.2798077,0.9647014457203406,0,0,0,0,0,1,0,0,0
65320,celticsblog.com,com,0.17740142,0,0,0.9312869611114856,0.35480285,0.9312869611114856,0,0,0,0,0,1,0,0,0
65333,funeralfinder.com,com,0.13584824,0,0,0.8894766957673287,0.27169645,0.8894766957673287,0,0,0,0,0,1,0,0,0
65418,time-to-run.com,com,0.11424328,0,0,0.9472218788056068,0.22848654,0.9472218788056068,0,0,0,0,0,1,0,0,0
65422,ot-mom-learning-activities.com,com,0.10524681,0,0,0.9139365009882868,0.21049362,0.9139365009882868,0,0,0,0,0,1,0,0,0
65432,acltv.com,com,0.2932775,0,0,0.9714317111384908,0.586555,0.9714317111384908,0,0,0,0,0,1,0,0,0
65496,sxhqjj.com,com,0.2415664,0,0,0.9879007433267224,0.48313284,0.9879007433267224,0,0,0,0,0,1,0,0,0
65550,casino-giriss.com,com,0.13161525,0,0,0.9626459810859228,0.2632305,0.9626459810859228,0,0,0,0,0,1,0,0,0
65733,pixnlove.com,com,0.10790358,0,0,0.9335614157778384,0.21580714,0.9335614157778384,0,0,0,0,0,1,0,0,0
65852,eurobikes.com,com,0.08471797,0,0,0.9048757073636968,0.16943592,0.9048757073636968,0,0,0,0,0,1,0,0,0
66030,diariodelpuerto.com,com,0.07161806,0,0,0.8790678834041531,0.1432361,0.8790678834041531,0,0,0,0,0,1,0,0,0
66078,megalith-games.com,com,0.27853617,0,0,0.9663589393060544,0.55707234,0.9663589393060544,0,0,0,0,0,1,0,0,0
66107,2trendy.com,com,0.084006906,0,0,0.8742478393718542,0.16801381,0.8742478393718542,0,0,0,0,0,1,0,0,0
66138,daydala.com,com,0.12733047,0,0,0.92465056099834,0.25466096,0.92465056099834,0,0,0,0,0,1,0,0,0
66175,global-engage.com,com,0.15868083,0,0,0.9736834594855424,0.31736165,0.9736834594855424,0,0,0,0,0,1,0,0,0
66348,nyctourist.com,com,0.23747092,0,0,0.9637217248464942,0.47494185,0.9637217248464942,0,0,0,0,0,1,0,0,0
66368,helpme-ppl.com,com,0.08194866,0,1,0.8811711027053873,0.16389734,0.8811711027053873,0,0,0,0,0,1,0,0,0
66473,sweet-bonanza-site.com,com,0.2272628,0,0,0.9879120154759548,0.4545256,0.9879120154759548,0,0,0,0,0,1,0,0,0
66583,europeanscientist.com,com,0.18278867,0,0,0.9509493346588448,0.36557734,0.9509493346588448,0,0,0,0,0,1,0,0,0
66694,reellifewithjane.com,com,0.119274855,0,0,0.8953944453903857,0.23854971,0.8953944453903857,0,0,0,0,0,1,0,0,0
66760,collect-world.com,com,0.084696144,0,0,0.8868272014135493,0.16939229,0.8868272014135493,0,0,0,0,0,1,0,0,0
66950,eldiariodelaeducacion.com,com,0.06632763,0,0,0.8590900614010931,0.13265526,0.8590900614010931,0,0,0,0,0,1,0,0,0
67003,360istanbul.com,com,0.1442174,0,0,0.9165968809582644,0.2884348,0.9165968809582644,0,0,0,0,0,1,0,0,0
67218,lexisystem.com,com,0.15196402,0,0,0.9406892398527906,0.30392802,0.9406892398527906,0,0,0,0,0,1,0,0,0
67311,mrftyres.com,com,0.12867571,0,0,0.8819533645398439,0.2573514,0.8819533645398439,0,0,0,0,0,1,0,0,0
67439,hair-and-makeup-artist.com,com,0.15551348,0,0,0.9691545841016156,0.31102693,0.9691545841016156,0,0,0,0,0,1,0,0,0
67489,jrp-editions.com,com,0.119155526,0,0,0.9506646580595136,0.23831105,0.9506646580595136,0,0,0,0,0,1,0,0,0
67491,devinmorrow.com,com,0.11415322,0,0,0.8882361728928347,0.22830641,0.8882361728928347,0,0,0,0,0,1,0,0,0
67525,toute-la-franchise.com,com,0.23731412,0,0,0.9569882667072503,0.4746282,0.9569882667072503,0,0,0,0,0,1,0,0,0
67541,total-motorsport.com,com,0.106323965,0,0,0.9232732913819688,0.21264791,0.9232732913819688,0,0,0,0,0,1,0,0,0
67597,inkaqkanjsha.com,com,0.17509973,0,1,0.929476966062753,0.35019946,0.929476966062753,0,0,0,0,0,1,0,0,0
67598,themeansar.com,com,0.119904816,0,0,0.91098260273943,0.23980963,0.91098260273943,0,0,0,0,0,1,0,0,0
67619,nbhyss.com,com,0.18217349,0,0,0.9793748008021322,0.36434698,0.9793748008021322,0,0,0,0,0,1,0,0,0
67641,thesoul-publishing.com,com,0.095723525,0,0,0.91946337491319,0.19144702,0.91946337491319,0,0,0,0,0,1,0,0,0
67688,galeriemagazine.com,com,0.250682,0,0,0.973298652111262,0.501364,0.973298652111262,0,0,0,0,0,1,0,0,0
67846,time-forex.com,com,0.113991424,0,0,0.95275789321472,0.22798288,0.95275789321472,0,0,0,0,0,1,0,0,0
67917,korfans.com,com,0.08462658,0,1,0.8954859648622118,0.16925317,0.8954859648622118,0,0,0,0,0,1,0,0,0
67930,ksrbrsq.com,com,0.24422051,0,0,0.987821139862597,0.488441,0.987821139862597,0,0,0,0,0,1,0,0,0
68139,robo-apply.com,com,0.18253325,0,0,0.9823645840405312,0.36506653,0.9823645840405312,0,0,0,0,0,1,0,0,0
68148,thehypemagazine.com,com,0.2798146,0,0,0.9707367839763126,0.5596292,0.9707367839763126,0,0,0,0,0,1,0,0,0
68412,fnccd.com,com,0.08811363,0,0,0.886775696951888,0.17622727,0.886775696951888,0,0,0,0,0,1,0,0,0
68426,techland.com,com,0.10753585,0,0,0.934194176422897,0.21507168,0.934194176422897,0,0,0,0,0,1,0,0,0
68476,jahsasoda.com,com,0.2932342,0,1,0.976192463999215,0.5864684,0.976192463999215,0,0,0,0,0,1,0,0,0
68609,pilotshq.com,com,0.085284315,0,0,0.8812164751882688,0.17056865,0.8812164751882688,0,0,0,0,0,1,0,0,0
68668,the-leader.com,com,0.21148624,0,0,0.9545927228609868,0.42297244,0.9545927228609868,0,0,0,0,0,1,0,0,0
68693,flyslm.com,com,0.08622989,0,0,0.8768029209996325,0.17245978,0.8768029209996325,0,0,0,0,0,1,0,0,0
68733,tmcblog.com,com,0.27371824,0,0,0.9898791978801428,0.5474365,0.9898791978801428,0,0,0,0,0,1,0,0,0
68952,girard-perregaux.com,com,0.07401962,0,0,0.8589826509582642,0.14803922,0.8589826509582642,0,0,0,0,0,1,0,0,0
69018,sandboxvr.com,com,0.09318581,0,0,0.9015066633349432,0.18637162,0.9015066633349432,0,0,0,0,0,1,0,0,0
69283,linkhb88.com,com,0.26602554,0,0,0.9735387308032308,0.5320511,0.9735387308032308,0,0,0,0,0,1,0,0,0
69415,global-industrie.com,com,0.20594355,0,0,0.9868255977769989,0.4118871,0.9868255977769989,0,0,0,0,0,1,0,0,0
69481,crystalknows.com,com,0.09637736,0,0,0.9109987331735746,0.19275475,0.9109987331735746,0,0,0,0,0,1,0,0,0
69547,meininger-hotels.com,com,0.23083861,0,0,0.9879304055249248,0.4616772,0.9879304055249248,0,0,0,0,0,1,0,0,0
69568,metrictrk.com,com,0.107497714,0,1,0.9228281048793592,0.21499544,0.9228281048793592,0,0,0,0,0,1,0,0,0
69596,competitionpolicyinternational.com,com,0.23843817,0,0,0.9892462867513176,0.47687638,0.9892462867513176,0,0,0,0,0,1,0,0,0
69648,d8biao.com,com,0.07732706,0,0,0.8849041491849464,0.15465415,0.8849041491849464,0,0,0,0,0,1,0,0,0
69675,tvland.com,com,0.1492073,0,0,0.9683293435658268,0.2984146,0.9683293435658268,0,0,0,0,0,1,0,0,0
69682,garmin-india.com,com,0.10621671,0,0,0.9357866757978448,0.2124334,0.9357866757978448,0,0,0,0,0,1,0,0,0
69896,dearlilliestudio.com,com,0.07249474,0,0,0.8746041711025778,0.14498949,0.8746041711025778,0,0,0,0,0,1,0,0,0
69916,854212.com,com,0.21300623,0,0,0.9680398498210944,0.42601246,0.9680398498210944,0,0,0,0,0,1,0,0,0
69918,societecoral-united.com,com,0.076299556,0,1,0.8933615596260471,0.1525991,0.8933615596260471,0,0,0,0,0,1,0,0,0
70020,belboon.com,com,0.23540795,0,0,0.957463783470614,0.4708159,0.957463783470614,0,0,0,0,0,1,0,0,0
70131,data-modul.com,com,0.11139876,0,0,0.9498899904366028,0.22279751,0.9498899904366028,0,0,0,0,0,1,0,0,0
70143,enpress-publisher.com,com,0.09417615,0,0,0.90681621381627,0.18835229,0.90681621381627,0,0,0,0,0,1,0,0,0
70150,kcscfm.com,com,0.12643546,0,0,0.9498242235118536,0.25287092,0.9498242235118536,0,0,0,0,0,1,0,0,0
70169,nmtl1688.com,com,0.11818521,0,0,0.8995240433147688,0.23637044,0.8995240433147688,0,0,0,0,0,1,0,0,0
70173,chantiers-atlantique.com,com,0.08114589,0,0,0.8870314367623939,0.16229177,0.8870314367623939,0,0,0,0,0,1,0,0,0
70204,xchrc.com,com,0.08292755,0,0,0.8716850480773037,0.16585511,0.8716850480773037,0,0,0,0,0,1,0,0,0
70339,html5xcss3.com,com,0.2040378,0,0,0.9801051089386974,0.40807557,0.9801051089386974,0,0,0,0,0,1,0,0,0
70398,hi-kl.com,com,0.091510125,0,0,0.911247264582108,0.18302023,0.911247264582108,0,0,0,0,0,1,0,0,0
70418,f-rules.com,com,0.2023187,0,0,0.986431310467926,0.4046374,0.986431310467926,0,0,0,0,0,1,0,0,0
70445,zoom-howto.com,com,0.09150398,0,1,0.9090586429544542,0.18300796,0.9090586429544542,0,0,0,0,0,1,0,0,0
70508,sps-shop.com,com,0.11740705,0,0,0.9452603034346576,0.2348141,0.9452603034346576,0,0,0,0,0,1,0,0,0
70519,psychaanalyse.com,com,0.082794935,0,0,0.869380106867865,0.16558987,0.869380106867865,0,0,0,0,0,1,0,0,0
70537,frequenceprotestante.com,com,0.057815347,0,0,0.8500514831798773,0.11563069,0.8500514831798773,0,0,0,0,0,1,0,0,0
70596,strat-talk.com,com,0.084201396,0,0,0.879782009302676,0.16840279,0.879782009302676,0,0,0,0,0,1,0,0,0
70850,starsbet-giris.com,com,0.1700833,0,0,0.9779312445727436,0.34016657,0.9779312445727436,0,0,0,0,0,1,0,0,0
70943,knoxbox.com,com,0.07648459,0,0,0.8658163352165364,0.15296918,0.8658163352165364,0,0,0,0,0,1,0,0,0
70980,psychology-tools.com,com,0.1326475,0,0,0.9451111592192376,0.26529503,0.9451111592192376,0,0,0,0,0,1,0,0,0
70986,highspeedinternet.com,com,0.15997194,0,0,0.9131563382176756,0.3199439,0.9131563382176756,0,0,0,0,0,1,0,0,0
71074,prilosecomeprazolehu.com,com,0.11354064,0,0,0.8985619798675236,0.2270813,0.8985619798675236,0,0,0,0,0,1,0,0,0
71191,ppjpcas00128.com,com,0.18430258,0,1,0.9228831495420504,0.36860514,0.9228831495420504,0,0,0,0,0,1,0,0,0
71208,al-jazirah.com,com,0.0734108,0,0,0.8690356836255876,0.14682162,0.8690356836255876,0,0,0,0,0,1,0,0,0
71210,detcityfc.com,com,0.09873775,0,0,0.9139245642117506,0.1974755,0.9139245642117506,0,0,0,0,0,1,0,0,0
71282,dolivro.com,com,0.29097858,0,1,0.975572269352432,0.58195716,0.975572269352432,0,0,0,0,0,1,0,0,0
71343,escortjenifer.com,com,0.16144763,0,0,0.9316997719069258,0.3228953,0.9316997719069258,0,0,0,0,0,1,0,0,0
71449,hiyueqi.com,com,0.1435378,0,0,0.9251803233032893,0.28707564,0.9251803233032893,0,0,0,0,0,1,0,0,0
71466,meirieu.com,com,0.12086914,0,0,0.9604529829043276,0.24173826,0.9604529829043276,0,0,0,0,0,1,0,0,0
71550,img.gaadicdn.com,com,0.20069325,0,0,0.9519076196711524,0.4013865,0.9519076196711524,0,0,0,0,0,1,0,0,0
71629,huskers.com,com,0.28629407,0,0,0.9749379829716002,0.57258815,0.9749379829716002,0,0,0,0,0,1,0,0,0
71691,visitlittletokyo.com,com,0.14159274,0,0,0.9243734216509534,0.28318548,0.9243734216509534,0,0,0,0,0,1,0,0,0
71707,hokusai-kan.com,com,0.07543209,0,0,0.8746535508775822,0.15086418,0.8746535508775822,0,0,0,0,0,1,0,0,0
71739,acousticmusic.com,com,0.15675475,0,0,0.945703042030881,0.31350946,0.945703042030881,0,0,0,0,0,1,0,0,0
71774,stringer-news.com,com,0.1242296,0,0,0.9499963192481172,0.24845922,0.9499963192481172,0,0,0,0,0,1,0,0,0
71806,purinaproclub.com,com,0.1092601,0,0,0.8570333939144799,0.21852016,0.8570333939144799,0,0,0,0,0,1,0,0,0
71887,esi-audio.com,com,0.13715674,0,0,0.9718375862933628,0.27431345,0.9718375862933628,0,0,0,0,0,1,0,0,0
71967,ugg-russia.com,com,0.11752054,0,0,0.9481604310887948,0.23504108,0.9481604310887948,0,0,0,0,0,1,0,0,0
72161,shamanking-project.com,com,0.103763506,0,0,0.928029121991429,0.20752704,0.928029121991429,0,0,0,0,0,1,0,0,0
72189,baclofenp.com,com,0.09999892,0,0,0.8656356937410393,0.19999784,0.8656356937410393,0,0,0,0,0,1,0,0,0
72191,ksdk.com,com,0.15831742,0,0,0.9061926303724138,0.31663483,0.9061926303724138,0,0,0,0,0,1,0,0,0
72287,rgcshows.com,com,0.07454495,0,0,0.8507597061149433,0.14908993,0.8507597061149433,0,0,0,0,0,1,0,0,0
72391,johnsonlgroup.com,com,0.13552262,0,0,0.9044959029434314,0.2710452,0.9044959029434314,0,0,0,0,0,1,0,0,0
72465,dronahq.com,com,0.0717124,0,0,0.8522311503138352,0.14342481,0.8522311503138352,0,0,0,0,0,1,0,0,0
72468,pacific-content.com,com,0.16170137,0,0,0.9732638014278446,0.32340276,0.9732638014278446,0,0,0,0,0,1,0,0,0
72489,wild-bird-watching.com,com,0.114737436,0,0,0.9360766621101152,0.2294749,0.9360766621101152,0,0,0,0,0,1,0,0,0
72513,njn-cert.com,com,0.11249239,0,0,0.9407119897151682,0.22498477,0.9407119897151682,0,0,0,0,0,1,0,0,0
72614,interactive-maths.com,com,0.11749325,0,0,0.9451621428147,0.23498648,0.9451621428147,0,0,0,0,0,1,0,0,0
72637,terafundchina.com,com,0.12545697,0,0,0.8742009924152429,0.25091398,0.8742009924152429,0,0,0,0,0,1,0,0,0
72769,webconnex.com,com,0.27059424,0,0,0.9734868436448908,0.5411885,0.9734868436448908,0,0,0,0,0,1,0,0,0
72795,yokohama-online.com,com,0.1493878,0,0,0.9731845037619892,0.2987756,0.9731845037619892,0,0,0,0,0,1,0,0,0
72799,brightnow.com,com,0.087741405,0,0,0.8890812327716915,0.17548281,0.8890812327716915,0,0,0,0,0,1,0,0,0
72843,xn--100-ti4buj8d5166a.com,com,0.122211345,0,1,0.8692472383026196,0.24442267,0.8692472383026196,0,1,0,1,0,1,1,0,0
72864,b-port.com,com,0.07836876,0,0,0.8727984754234738,0.1567375,0.8727984754234738,0,0,0,0,0,1,0,0,0
72913,music-map.com,com,0.09770033,0,0,0.9102787323486664,0.19540066,0.9102787323486664,0,0,0,0,0,1,0,0,0
73003,mail-order-brides-reviews.com,com,0.2281773,0,0,0.9839622579492274,0.45635462,0.9839622579492274,0,0,0,0,0,1,0,0,0
73029,krhzs.com,com,0.078502394,0,0,0.8655393065114353,0.15700477,0.8655393065114353,0,0,0,0,0,1,0,0,0
73065,medicinabuenosaires.com,com,0.11685888,0,0,0.9557602638592484,0.23371774,0.9557602638592484,0,0,0,0,0,1,0,0,0
73077,cvdazzle.com,com,0.099570215,0,0,0.9196129262967104,0.19914043,0.9196129262967104,0,0,0,0,0,1,0,0,0
73088,goldwave.com,com,0.1309332,0,0,0.9064505712645652,0.2618664,0.9064505712645652,0,0,0,0,0,1,0,0,0
73124,weisay.com,com,0.09220391,0,0,0.9189446048593252,0.18440783,0.9189446048593252,0,0,0,0,0,1,0,0,0
73141,syracuseinvesting.com,com,0.1385698,0,1,0.8863381813307782,0.2771396,0.8863381813307782,0,0,0,0,0,1,0,0,0
73235,pchub.com,com,0.1416834,0,0,0.9654902720560368,0.2833668,0.9654902720560368,0,0,0,0,0,1,0,0,0
73247,assignmentgeek.com,com,0.14346191,0,0,0.8902854004806581,0.28692383,0.8902854004806581,0,0,0,0,0,1,0,0,0
73253,moon-age.com,com,0.13866818,0,0,0.9592004175163508,0.27733636,0.9592004175163508,0,0,0,0,0,1,0,0,0
73390,malahiland.com,com,0.0759216,0,0,0.8686623030734097,0.15184319,0.8686623030734097,0,0,0,0,0,1,0,0,0
73419,avoir-alire.com,com,0.20148353,0,0,0.9888168286351664,0.4029671,0.9888168286351664,0,0,0,0,0,1,0,0,0
73452,lanoedra.com,com,0.1417748,0,0,0.942583134468437,0.2835496,0.942583134468437,0,0,0,0,0,1,0,0,0
73462,atr-aircraft.com,com,0.15771158,0,0,0.9756492734567628,0.31542313,0.9756492734567628,0,0,0,0,0,1,0,0,0
73464,amadou-mariam.com,com,0.23913927,0,0,0.9917249204277574,0.47827852,0.9917249204277574,0,0,0,0,0,1,0,0,0
73487,jipiaoonline.com,com,0.09518295,0,1,0.9229472081215332,0.19036591,0.9229472081215332,0,0,0,0,0,1,0,0,0
73695,storck-bikes.com,com,0.18696475,0,0,0.982852382896352,0.3739295,0.982852382896352,0,0,0,0,0,1,0,0,0
73731,maxglobal-group.com,com,0.075529635,0,0,0.855724655218215,0.15105927,0.855724655218215,0,0,0,0,0,1,0,0,0
73816,european-coatings-show.com,com,0.20929736,0,0,0.9880396520712528,0.41859472,0.9880396520712528,0,0,0,0,0,1,0,0,0
73826,companionmelrose.com,com,0.10500198,0,0,0.8786454908977963,0.21000397,0.8786454908977963,0,0,0,0,0,1,0,0,0
73838,verife-mob.com,com,0.17383327,0,1,0.9442850359183356,0.3476665,0.9442850359183356,0,0,0,0,0,1,0,0,0
73841,asakura-japan.com,com,0.10281706,0,0,0.933622748616732,0.20563412,0.933622748616732,0,0,0,0,0,1,0,0,0
73880,spaceflightinsider.com,com,0.16629456,0,0,0.9333913626516452,0.33258915,0.9333913626516452,0,0,0,0,0,1,0,0,0
73891,pnp-studio.com,com,0.09940347,0,0,0.9216685047542404,0.19880694,0.9216685047542404,0,0,0,0,0,1,0,0,0
73892,mr-expert.com,com,0.10984156,0,0,0.9418784762715589,0.21968311,0.9418784762715589,0,0,0,0,0,1,0,0,0
74077,we-are-adot.com,com,0.16637538,0,0,0.9751230134916494,0.3327508,0.9751230134916494,0,0,0,0,0,1,0,0,0
74106,taisei-food.com,com,0.2112879,0,1,0.9899966667061753,0.42257583,0.9899966667061753,0,0,0,0,0,1,0,0,0
74128,menswear-market.com,com,0.2617047,0,0,0.9914157453330256,0.5234094,0.9914157453330256,0,0,0,0,0,1,0,0,0
74137,playlive.com,com,0.103358805,0,0,0.9092063022469896,0.20671761,0.9092063022469896,0,0,0,0,0,1,0,0,0
74152,pokerist.com,com,0.24637884,0,0,0.9756717773656782,0.49275768,0.9756717773656782,0,0,0,0,0,1,0,0,0
74181,24seventalent.com,com,0.08604205,0,0,0.8742708476655848,0.1720841,0.8742708476655848,0,0,0,0,0,1,0,0,0
74255,diydrones.com,com,0.27560374,0,0,0.970875234850296,0.5512075,0.970875234850296,0,0,0,0,0,1,0,0,0
74284,ed-era.com,com,0.07742738,0,0,0.8815785476471772,0.15485477,0.8815785476471772,0,0,0,0,0,1,0,0,0
74341,thescl.com,com,0.091591924,0,0,0.9006848572597679,0.18318385,0.9006848572597679,0,0,0,0,0,1,0,0,0
74380,forex-brazil.com,com,0.117615364,0,0,0.9510882149585348,0.23523074,0.9510882149585348,0,0,0,0,0,1,0,0,0
74399,facchsssd.com,com,0.21331528,0,1,0.9842365384315946,0.42663056,0.9842365384315946,0,0,0,0,0,1,0,0,0
74426,synthego.com,com,0.11337553,0,0,0.930209162731786,0.22675109,0.930209162731786,0,0,0,0,0,1,0,0,0
74465,aies-conference.com,com,0.1337092,0,0,0.9645592721468657,0.26741838,0.9645592721468657,0,0,0,0,0,1,0,0,0
74518,ostrov-city.com,com,0.07707678,0,0,0.8594101379623926,0.15415359,0.8594101379623926,0,0,0,0,0,1,0,0,0
74684,wmctv.com,com,0.11106654,0,0,0.909062198372597,0.2221331,0.909062198372597,0,0,0,0,0,1,0,0,0
74710,thaiweedguide.com,com,0.109443754,0,0,0.8927630030594886,0.21888751,0.8927630030594886,0,0,0,0,0,1,0,0,0
74834,emotioneric.com,com,0.0742854,0,0,0.8960371453262156,0.14857078,0.8960371453262156,0,0,0,0,0,1,0,0,0
74869,creneau-de-mon-colis.com,com,0.17606232,0,1,0.9776593287253544,0.35212463,0.9776593287253544,0,0,0,0,0,1,0,0,0
75082,vmlyr.com,com,0.09887912,0,0,0.9136618368528204,0.19775826,0.9136618368528204,0,0,0,0,0,1,0,0,0
75107,junkedit.com,com,0.07709907,0,1,0.8731297067555268,0.15419817,0.8731297067555268,0,0,0,0,0,1,0,0,0
75191,rom-world.com,com,0.16786622,0,0,0.9782637917853704,0.33573246,0.9782637917853704,0,0,0,0,0,1,0,0,0
75282,kunstler.com,com,0.12714095,0,0,0.9505831411008197,0.25428188,0.9505831411008197,0,0,0,0,0,1,0,0,0
75389,jugantor.com,com,0.113948524,0,0,0.90196428638825,0.22789705,0.90196428638825,0,0,0,0,0,1,0,0,0
75446,pantera.com,com,0.07807506,0,0,0.8998291184756484,0.1561501,0.8998291184756484,0,0,0,0,0,1,0,0,0
75468,halles-de-lyon-paulbocuse.com,com,0.27669874,0,0,0.9884740212160644,0.5533975,0.9884740212160644,0,0,0,0,0,1,0,0,0
75547,ski-bbt.com,com,0.10833159,0,1,0.9353064015239844,0.21666318,0.9353064015239844,0,0,0,0,0,1,0,0,0
75574,compreingressos.com,com,0.2631934,0,0,0.9739393597798116,0.5263868,0.9739393597798116,0,0,0,0,0,1,0,0,0
75577,hiroshima-kankou.com,com,0.14343171,0,0,0.9668322964647192,0.28686345,0.9668322964647192,0,0,0,0,0,1,0,0,0
75600,capitalproiect.com,com,0.19078895,0,0,0.946541795196534,0.3815779,0.946541795196534,0,0,0,0,0,1,0,0,0
75627,198449.com,com,0.2946241,0,0,0.9799794372574812,0.5892482,0.9799794372574812,0,0,0,0,0,1,0,0,0
75734,habimat-shop.com,com,0.105860084,0,0,0.9367146171950748,0.21172017,0.9367146171950748,0,0,0,0,0,1,0,0,0
75735,kuronekoyamata.com,com,0.0872182,0,1,0.9075413017801676,0.17443639,0.9075413017801676,0,0,0,0,0,1,0,0,0
75746,planet-clicker.com,com,0.25566357,0,0,0.9713953768389602,0.51132715,0.9713953768389602,0,0,0,0,0,1,0,0,0
